date,avg_block_size,cost_per_tx,dificultad,fees_total_btc,hashrate,market_cap,mempool_size,miners_revenue_usd,n_unique_addresses,precio_btc,total_btc_sent,trade_volume_exchange,transacciones_dia,transacciones_segundo,efficiency_j_th,elec_cost_kwh
2011-07-31,0.0197200628571429,15.3414791216795,1690895.80305239,6.80016221,14.1212208959377,97680892.46551724,21995935.986486487,124526.786030673,21881.0,14.06,6947431.8965517245,0.0,8099.0,2.322569444444444,41379.31034482759,0.0739
2011-08-01,0.0225713333333333,14.8116774556841,1888786.70535305,7.69590762,16.431116869293,101417773.22560975,21995935.986486487,121855.670427913,21068.0,14.58,6955951.524390244,0.0,8195.0,2.322569444444444,41318.96551724138,0.0715
2011-08-02,0.025117474025974,12.1526774442664,1888786.70535305,7.42971882,13.8021381702061,94222448.23026316,21995935.986486487,108341.119415635,18784.0,13.53,6963965.131578947,0.0,8817.0,2.322569444444444,41258.620689655174,0.0715
2011-08-03,0.0221687643312102,13.7791801585035,1888786.70535305,8.19534382,14.9288433269576,93211863.4090909,21995935.986486487,109075.990134714,15066.0,13.37,6971717.532467533,0.0,7737.0,2.322569444444444,41198.275862068964,0.0715
2011-08-04,0.0271005968992248,10.2714691681148,1888786.70535305,7.77788215,12.4876488206627,88701508.876,21995935.986486487,88437.3495374681,15847.0,12.71,6978875.6,0.0,8307.0,2.322569444444444,41137.93103448276,0.0715
2011-08-05,0.0222855785714286,10.9474647648594,1888786.70535305,6.37744951,12.9571093026425,80334112.5,21995935.986486487,80573.340669365,19056.0,11.5,6985575.0,0.0,7360.0,2.322569444444444,41077.58620689655,0.0715
2011-08-06,0.0260621885245902,10.2171365421025,1888786.70535305,24.09643181,11.642619953099,79850301.0909091,21995935.986486487,71080.6189234068,17405.0,11.42,6992145.454545454,0.0,6834.0,2.322569444444444,41017.24137931035,0.0715
2011-08-07,0.0224250634920635,11.1975279748844,1888786.70535305,6.53899155,12.1120804350788,74952498.075,21995935.986486487,81473.2135452585,17704.0,10.71,6998365.833333333,0.0,6710.0,2.322569444444444,40956.89655172414,0.0715
2011-08-08,0.0272033014705882,9.03587071329205,1888786.70535305,7.94504845,12.1120804350788,67106775.23703704,21995935.986486487,66178.717104151,18340.0,9.58,7004882.592592592,0.0,7267.0,2.322569444444444,40896.55172413793,0.0715
2011-08-09,0.028177397260274,7.81599402651068,1888786.70535305,11.68800022,12.4876488206627,67735215.625,21995935.986486487,72563.6885421252,20710.0,9.66,7011927.083333333,0.0,9219.0,2.322569444444444,40836.206896551725,0.0715
2011-08-10,0.0230497631578947,10.7381378319776,1888786.70535305,10.74649911,15.5860880017293,82547850.0,21995935.986486487,89502.3788295336,16663.0,11.76,7019375.0,0.0,8335.0,2.322569444444444,40775.862068965514,0.0715
2011-08-11,0.0226319489051095,10.5386144022516,1888786.70535305,7.11131223,12.6754330134546,74834158.38461539,21995935.986486487,91137.937350672,15400.0,10.65,7026681.538461538,0.0,7596.0,2.322569444444444,40715.51724137931,0.0715
2011-08-12,0.0223149083969466,11.1713798071758,1888786.70535305,6.08149005,12.8632172062465,72794950.10330579,21995935.986486487,95816.9246061465,14112.0,10.35,7033328.512396694,0.0,7165.0,2.322569444444444,40655.1724137931,0.0715
2011-08-13,0.0241288384615385,8.73390680871542,1888786.70535305,6.89250462,12.0181883386829,69905462.25,21995935.986486487,64613.4425708767,16697.0,9.93,7039825.0,0.0,7398.0,2.322569444444444,40594.8275862069,0.0715
2011-08-14,0.0260154924242424,9.76635422885819,1888786.70535305,10.31653556,11.5487278567031,72859703.296875,21995935.986486487,75591.5817313624,18601.0,10.34,7046392.96875,0.0,7471.0,2.322569444444444,40534.48275862069,0.0715
2011-08-15,0.0297441782945736,8.87983486794666,1888786.70535305,9.74393646,13.4265697846223,80403208.11023623,21995935.986486487,75922.588120944,16081.0,11.4,7052912.992125984,0.0,8379.0,2.322569444444444,40474.137931034486,0.0715
2011-08-16,0.0276384285714286,9.13372572450549,1888786.70535305,9.93047003,12.6754330134546,83093660.8076923,21995935.986486487,92515.5078635161,17699.0,11.77,7059784.265734266,0.0,9640.0,2.322569444444444,40413.793103448275,0.0715
2011-08-17,0.0255944485294118,10.189864839393,1805700.83619367,6.74044315,11.5792819314549,80279702.13533835,21995935.986486487,80734.2991225104,17089.0,11.36,7066875.187969925,0.0,7722.0,2.322569444444444,40353.44827586207,0.0715
2011-08-18,0.0219815486111111,11.3164204305054,1805700.83619367,5.91856628,14.1823763191464,80571387.43571429,21995935.986486487,88913.1153224812,18093.0,11.39,7073870.714285715,0.0,7415.0,2.322569444444444,40293.10344827586,0.0715
2011-08-19,0.0270468473282443,10.2461534722449,1805700.83619367,7.7670445,12.1178531840808,82844866.40625,21995935.986486487,80237.62784115,19350.0,11.7,7080757.8125,0.0,7614.0,2.322569444444444,40232.75862068965,0.0715
2011-08-20,0.0205104934210526,14.6047084099617,1805700.83619367,5.41691304,13.0154719384571,83706755.82042253,21995935.986486487,127630.546794655,18706.0,11.81,7087786.2676056335,0.0,7191.0,2.322569444444444,40172.41379310345,0.0715
2011-08-21,0.020296275,12.3709099613486,1805700.83619367,5.68728636,13.0154719384571,83373288.55519481,21995935.986486487,104645.527363047,20093.0,11.75,7095599.025974026,0.0,7667.0,2.322569444444444,40112.06896551724,0.0715
2011-08-22,0.0208552426035503,12.6547658007292,1805700.83619367,7.55144943,15.7980900770238,82191444.63988096,21995935.986486487,99010.8876249051,22198.0,11.57,7103841.369047619,0.0,7815.0,2.322569444444444,40051.724137931036,0.0715
2011-08-23,0.0206492451612903,13.7446629936664,1805700.83619367,6.96478529,15.259518824398,81787413.02083333,21995935.986486487,135219.99453169,19780.0,11.5,7111948.958333333,0.0,7277.0,2.322569444444444,39991.379310344826,0.0715
2011-08-24,0.0236193134328358,10.514509087048,1805700.83619367,8.69528835,11.7588056823302,81657071.93560606,21995935.986486487,79247.8549890806,19095.0,11.47,7119186.742424242,0.0,7367.0,2.322569444444444,39931.03448275862,0.0715
2011-08-25,0.0235035185185185,10.4747095728716,1805700.83619367,5.9971543,11.4895200560173,80522528.75,21995935.986486487,79733.489268699,19879.0,11.3,7125887.5,0.0,7241.0,2.322569444444444,39870.68965517241,0.0715
2011-08-26,0.0229687959183673,10.7878719524159,1805700.83619367,4.68880866,13.8233288173958,77107389.4109589,21995935.986486487,80585.4034845469,17687.0,10.81,7132968.493150685,0.0,7421.0,2.322569444444444,39810.3448275862,0.0715
2011-08-27,0.0249463524590164,9.60718949040503,1805700.83619367,5.02820664,11.7588056823302,71468146.75,21995935.986486487,61111.3323484664,16982.0,10.01,7139675.0,0.0,6361.0,2.322569444444444,39750.0,0.0715
2011-08-28,0.0212340862068966,9.67093383511198,1805700.83619367,4.51282409,10.2328537998904,65739864.0,21995935.986486487,54321.635351824,16263.0,9.2,7145637.391304348,0.0,5589.0,2.322569444444444,39689.6551724138,0.0715
2011-08-29,0.0248459782608696,8.08781303246197,1805700.83619367,5.35429164,11.2202344297044,67800723.0,21995935.986486487,65462.7586847472,16529.0,9.48,7151975.0,0.0,8094.0,2.322569444444444,39629.31034482759,0.0715
2011-08-30,0.0217831917808219,8.92002572922315,1805700.83619367,9.82284288,13.9130906928334,67295246.25,21995935.986486487,70593.083621072,15081.0,9.4,7159068.75,0.0,7804.0,2.322569444444444,39568.96551724138,0.0715
2011-08-31,0.0190860774193548,9.86821684905098,1777774.48200146,5.91458926,13.3444209749862,65287809.90789474,21995935.986486487,73389.9287063922,14533.0,9.11,7166609.2105263155,0.0,7292.0,2.322569444444444,39508.620689655174,0.0715
2011-09-01,0.023808488372093,8.12493364639611,1777774.48200146,5.61094361,11.2234534028029,63630837.732283466,21995935.986486487,59035.7678747142,14081.0,8.87,7173713.385826772,0.0,7203.0,2.322569444444444,39448.275862068964,0.0677
2011-09-02,0.0183762435897436,9.68620559067196,1777774.48200146,6.83590736,14.3165311122368,60749971.51973684,21995935.986486487,69430.7216739366,13795.0,8.46,7180847.697368421,0.0,7026.0,2.322569444444444,39387.93103448276,0.0677
2011-09-03,0.0171242896551724,10.7056165494278,1777774.48200146,3.82927997,12.5490581354175,61460353.63636363,21995935.986486487,63730.5353187435,12341.0,8.55,7188345.454545454,0.0,5925.0,2.322569444444444,39327.58620689655,0.0677
2011-09-04,0.0401631268656716,8.13672745452189,1777774.48200146,9.87229329,11.135079753962,62527349.7481203,21995935.986486487,59178.4187767377,15131.0,8.69,7195322.180451128,0.0,7258.0,2.322569444444444,39267.24137931035,0.0677
2011-09-05,0.0198321602564103,9.71685236284167,1777774.48200146,7.1708289,13.6095419215091,61653970.666666664,21995935.986486487,69397.7595754152,15423.0,8.56,7202566.666666667,0.0,7039.0,2.322569444444444,39206.89655172414,0.0677
2011-09-06,0.0231721721854305,8.1422055787542,1777774.48200146,6.52405064,13.2560473261452,59628203.89383562,21995935.986486487,67458.1732199785,15718.0,8.27,7210181.849315069,0.0,7830.0,2.322569444444444,39146.55172413793,0.0677
2011-09-07,0.0223204558823529,7.28673297535642,1777774.48200146,8.13899549,12.9909263796223,55140962.65116279,21995935.986486487,64247.1246437176,14155.0,7.64,7217403.488372093,0.0,7090.0,2.322569444444444,39086.206896551725,0.0677
2011-09-08,0.0219244651162791,7.53343160098647,1777774.48200146,4.66847138,11.046706105121,54396933.4488189,21995935.986486487,50112.387009762,13070.0,7.53,7224028.346456693,0.0,6497.0,2.322569444444444,39025.862068965514,0.0677
2011-09-09,0.0254588831168831,7.8777097641002,1777774.48200146,7.67312696,12.3723108377355,52280804.47651007,21995935.986486487,59342.7876529668,14345.0,7.23,7231093.288590604,0.0,7376.0,2.322569444444444,38965.51724137931,0.0677
2011-09-10,0.0218316466165414,7.53843094826916,1777774.48200146,5.36476482,12.6374317842584,48931151.674418606,21995935.986486487,48374.1113950432,12320.0,6.76,7238336.046511628,0.0,5993.0,2.322569444444444,38905.1724137931,0.0677
2011-09-11,0.023454184,6.31135990536398,1777774.48200146,5.09702161,12.1955635400536,47018537.411290325,21995935.986486487,41244.7369815536,12860.0,6.49,7244766.935483871,0.0,6443.0,2.322569444444444,38844.8275862069,0.0677
2011-09-12,0.0232297518796993,7.7863276107075,1777774.48200146,5.37417472,11.4885743493258,53078630.79069767,21995935.986486487,53842.4554280424,13591.0,7.32,7251179.069767442,0.0,6575.0,2.322569444444444,38784.48275862069,0.0677
2011-09-13,0.0190087746478873,7.66676604678312,1777774.48200146,4.15771892,12.0188162423716,49935448.8115942,21995935.986486487,52318.011503248,12622.0,6.88,7258059.420289855,0.0,6519.0,2.322569444444444,38724.137931034486,0.0677
2011-09-14,0.0180070342465753,7.36940791925726,1755425.3203287,3.78071682,13.2639252302093,44972237.51408451,21995935.986486487,48306.4689107313,12408.0,6.19,7265304.929577465,0.0,6200.0,2.322569444444444,38663.793103448275,0.0677
2011-09-15,0.0182395064102564,7.33391322235884,1755425.3203287,7.32051008,12.9148745662564,43055931.833333336,21995935.986486487,60431.4449522368,12988.0,5.92,7272961.458333333,0.0,6474.0,2.322569444444444,38603.44827586207,0.0677
2011-09-16,0.0221358823529412,5.46634122436368,1755425.3203287,4.96831626,10.9950959145156,40620573.384615384,21995935.986486487,34345.021912677,12059.0,5.58,7279672.64957265,0.0,6209.0,2.322569444444444,38543.10344827586,0.0677
2011-09-17,0.0171160298507463,6.48905389411936,1755425.3203287,5.15724892,10.7333079165509,37741595.55384615,21995935.986486487,36805.913687445,10988.0,5.18,7286022.307692308,0.0,5454.0,2.322569444444444,38482.75862068965,0.0677
2011-09-18,0.0157291139240506,7.02086811012504,1755425.3203287,5.37796247,14.5728652200325,36612887.55844156,21995935.986486487,43199.4014815994,12230.0,5.02,7293403.896103896,0.0,5986.0,2.322569444444444,38422.41379310345,0.0677
2011-09-19,0.0242782283464567,4.96388881616823,1755425.3203287,5.92737413,10.6460452505627,37524431.3015873,21995935.986486487,33183.5967360846,13227.0,5.14,7300473.015873016,0.0,6653.0,2.322569444444444,38362.06896551724,0.0677
2011-09-20,0.0281208571428571,5.13339433810135,1755425.3203287,6.56952256,12.1295105723624,43038840.18705036,21995935.986486487,41857.6974328784,18674.0,5.89,7307103.597122302,0.0,8145.0,2.322569444444444,38301.724137931036,0.0677
2011-09-21,0.0256391301369863,6.38976254996255,1755425.3203287,5.17605015,12.9148745662564,48786279.8,21995935.986486487,49392.8645112105,13718.0,6.67,7314284.827586207,0.0,7684.0,2.322569444444444,38241.379310344826,0.0677
2011-09-22,0.0179980540540541,7.74124391273778,1755425.3203287,3.78408626,13.0893998982328,45247462.25,21995935.986486487,48227.9495763564,15221.0,6.18,7321595.833333333,0.0,6139.0,2.322569444444444,38181.03448275862,0.0677
2011-09-23,0.0201189473684211,6.13069568003129,1755425.3203287,4.229413,11.6931972424213,42506185.378787875,21995935.986486487,39175.1453954,17920.0,5.8,7328652.651515151,0.0,6328.0,2.322569444444444,38120.68965517241,0.0677
2011-09-24,0.0208347054263566,6.55983410600049,1755425.3203287,6.71538477,10.8205705825391,41810516.88,21995935.986486487,40224.902737995,17920.0,5.7,7335178.4,0.0,5728.0,2.322569444444444,38060.3448275862,0.0677
2011-09-25,0.0190606204379562,6.81235037197584,1755425.3203287,3.36760959,12.3912985703271,41261327.9924812,21995935.986486487,40765.1046259034,17371.0,5.62,7341873.308270677,0.0,5722.0,2.322569444444444,38000.0,0.0677
2011-09-26,0.0180301940298507,6.38538921348331,1755425.3203287,2.94068583,11.954985240386,40344118.06153846,21995935.986486487,39544.7153991021,15796.0,5.49,7348655.384615385,0.0,5639.0,2.322569444444444,37939.6551724138,0.0677
2011-09-27,0.0198957969924812,5.94668118284412,1755425.3203287,4.67819858,11.8677225743978,39571583.28787879,21995935.986486487,36340.1687083604,16396.0,5.38,7355312.878787879,0.0,6101.0,2.322569444444444,37879.31034482759,0.0677
2011-09-28,0.0168386598639456,6.23356041758351,1755425.3203287,4.379026,11.6059345764331,37547730.0,21995935.986486487,37507.3330326,11834.0,5.1,7362300.0,0.0,6017.0,2.322569444444444,37818.96551724138,0.0677
2011-09-29,0.01806236,5.53844172804911,1689334.4045971,3.40420567,11.2529540121156,36477045.0,21995935.986486487,30954.3508180665,10937.0,4.95,7369100.0,0.0,5589.0,2.322569444444444,37758.620689655174,0.0677
2011-09-30,0.0197989262295082,5.21259886510917,1689334.4045971,3.60740812,10.3292040558972,36433932.6,21995935.986486487,31140.0656201622,11283.0,4.94,7375290.0,0.0,5865.0,2.322569444444444,37698.275862068964,0.0677
2011-10-01,0.0161883916083916,7.4017881466566,1689334.4045971,3.64170627,11.4209085496099,39419177.67391305,21995935.986486487,41405.602892397,10633.0,5.34,7381868.478260869,0.0,5374.0,2.322569444444444,37637.93103448276,0.0653
2011-10-02,0.0173146694214876,6.13795213160431,1689334.4045971,3.17980555,11.0010222058743,38937228.928571425,21995935.986486487,33482.5288779015,9967.0,5.27,7388468.487394958,0.0,5035.0,2.322569444444444,37577.58620689655,0.0653
2011-10-03,0.0180424896551724,5.74221192251724,1689334.4045971,9.04096463,10.9170449371271,38011034.802816905,21995935.986486487,39368.6049407782,11909.0,5.14,7395142.957746479,0.0,6521.0,2.322569444444444,37517.24137931035,0.0653
2011-10-04,0.0226484642857143,4.95160596932289,1689334.4045971,3.67361125,10.9170449371271,37452194.9,21995935.986486487,29873.038812925,11300.0,5.06,7401619.545454546,0.0,5809.0,2.322569444444444,37456.89655172414,0.0653
2011-10-05,0.0169452,6.60810810574529,1689334.4045971,3.96348448,11.504885818357,37262744.80935252,21995935.986486487,47056.3378210122,11675.0,5.03,7408100.35971223,0.0,5771.0,2.322569444444444,37396.55172413793,0.0653
2011-10-06,0.0203124765625,5.46623043889636,1689334.4045971,8.08896045,11.1689767433685,37074175.1968504,21995935.986486487,32540.46980275,11840.0,5.0,7414835.039370079,0.0,5912.0,2.322569444444444,37336.206896551725,0.0653
2011-10-07,0.0178970797101449,7.704077952044,1689334.4045971,4.29311937,10.7490903996329,36440085.69758064,21995935.986486487,55507.881644477,11509.0,4.91,7421606.048387097,0.0,5674.0,2.322569444444444,37275.862068965514,0.0653
2011-10-08,0.0191877983193277,5.34348187883836,1689334.4045971,3.31460839,10.83306766838,35579843.65384615,21995935.986486487,29474.6460436724,10489.0,4.79,7427942.307692308,0.0,5402.0,2.322569444444444,37215.51724137931,0.0653
2011-10-09,0.0182065669291339,5.28538385855851,1689334.4045971,2.93826347,10.3292040558972,33750587.0,21995935.986486487,28842.3397161538,10536.0,4.54,7434050.0,0.0,5457.0,2.322569444444444,37155.1724137931,0.0653
2011-10-10,0.0196977073170732,4.62662071373413,1689334.4045971,3.34552432,9.90931771216154,32439738.37704918,21995935.986486487,27264.6758660352,11354.0,4.36,7440306.967213115,0.0,5882.0,2.322569444444444,37094.8275862069,0.0653
2011-10-11,0.0290224838709677,3.6709432882381,1689334.4045971,5.23729813,8.90159048719596,31495296.579545453,21995935.986486487,24345.6958875951,11528.0,4.23,7445696.590909091,0.0,5930.0,2.322569444444444,37034.48275862069,0.0653
2011-10-12,0.02154795,4.35309602603976,1689334.4045971,4.62867518,9.99329498090868,30996387.389830507,21995935.986486487,26227.4035568896,11384.0,4.16,7451054.661016949,0.0,5949.0,2.322569444444444,36974.137931034486,0.0653
2011-10-13,0.0219465773195876,3.84424873248456,1689334.4045971,4.15961153,7.64193145598899,31764398.52631579,21995935.986486487,21958.3487599518,9707.0,4.26,7456431.578947368,0.0,4984.0,2.322569444444444,36913.793103448275,0.0653
2011-10-14,0.0189398201438849,4.89841609279155,1689334.4045971,3.40803011,11.1689767433685,32610205.68148148,21995935.986486487,33446.3850815807,11513.0,4.37,7462289.62962963,0.0,6111.0,2.322569444444444,36853.44827586207,0.0653
2011-10-15,0.0174034328358209,4.97482551968593,1468195.42722083,3.37524119,10.2907990684153,30623576.65413534,21995935.986486487,27893.846688879,10932.0,4.1,7469165.037593985,0.0,5579.0,2.322569444444444,36793.10344827586,0.0653
2011-10-16,0.0180752268907563,4.8006379062196,1468195.42722083,3.20900548,8.97708003840482,29976753.271551725,21995935.986486487,25476.9853683074,9703.0,4.01,7475499.568965517,0.0,4981.0,2.322569444444444,36732.75862068965,0.0653
2011-10-17,0.022782313559322,3.99874702865712,1468195.42722083,4.29614349,8.24723613284346,28952951.275862068,21995935.986486487,23624.5974453063,11314.0,3.87,7481382.75862069,0.0,5781.0,2.322569444444444,36672.41379310345,0.0653
2011-10-18,0.017740025,4.4197619058125,1468195.42722083,2.90288072,9.26901760062938,26580153.70689655,21995935.986486487,23795.9981008945,9916.0,3.55,7487367.24137931,0.0,4863.0,2.322569444444444,36612.06896551724,0.0653
2011-10-19,0.0165362781954887,3.73720569452504,1468195.42722083,3.26182986,9.63393955341006,21282137.267175574,21995935.986486487,19463.3672570864,10071.0,2.84,7493710.3053435115,0.0,5130.0,2.322569444444444,36551.724137931036,0.0653
2011-10-20,0.0162913043478261,3.24847433422624,1468195.42722083,6.01146197,7.51739222728209,19424711.46491228,21995935.986486487,15167.1266665023,9169.0,2.59,7499888.596491228,0.0,4649.0,2.322569444444444,36491.379310344826,0.0653
2011-10-21,0.016213520661157,2.92491373972617,1468195.42722083,2.67678376,10.0718458967469,18689447.231092438,21995935.986486487,15569.3158365624,10025.0,2.49,7505802.100840336,0.0,5206.0,2.322569444444444,36431.03448275862,0.0653
2011-10-22,0.0220488571428571,2.74189440944157,1468195.42722083,2.81398947,6.86053271227686,21482246.5,21995935.986486487,14022.0480098842,9824.0,2.86,7511275.0,0.0,5114.0,2.322569444444444,36370.68965517241,0.0653
2011-10-23,0.0210273333333333,3.2377105193575,1468195.42722083,3.12097763,7.66336100839436,24879427.84579439,21995935.986486487,18215.3593819053,10766.0,3.31,7516443.457943926,0.0,5608.0,2.322569444444444,36310.3448275862,0.0653
2011-10-24,0.0192724094488189,3.58768302887964,1468195.42722083,3.48844221,8.97708003840482,24974087.38095238,21995935.986486487,21425.6430484692,11426.0,3.32,7522315.476190476,0.0,5934.0,2.322569444444444,36250.0,0.0653
2011-10-25,0.0169691937984496,4.00059348068746,1468195.42722083,2.74079235,9.48797077229778,23790699.523809522,21995935.986486487,21655.2125109612,10847.0,3.16,7528702.380952381,0.0,5226.0,2.322569444444444,36189.6551724138,0.0653
2011-10-26,0.0189952735042735,3.33066439605842,1468195.42722083,3.08756534,7.95529857061891,22604550.0,21995935.986486487,17559.26269602,10186.0,3.0,7534850.0,0.0,5272.0,2.322569444444444,36129.31034482759,0.0653
2011-10-27,0.01923254,3.12333519899337,1468195.42722083,2.6844951,8.39320491395573,22017603.0,21995935.986486487,14607.838725692,9205.0,2.92,7540275.0,0.0,4677.0,2.322569444444444,36068.96551724138,0.0653
2011-10-28,0.0213852095238095,3.18179673299472,1468195.42722083,3.04376757,7.44440783672595,23390740.0,21995935.986486487,16284.435679467,9929.0,3.1,7545400.0,0.0,5118.0,2.322569444444444,36008.620689655174,0.0653
2011-10-29,0.0219562807017544,3.42397026349046,1468195.42722083,3.55980455,8.68514247618028,25597485.0,21995935.986486487,19674.1331340162,10704.0,3.39,7550880.530973451,0.0,5698.0,2.322569444444444,35948.275862068964,0.0653
2011-10-30,0.0182225363636364,4.20080242612776,1468195.42722083,3.19754829,7.07948588394527,28563459.027522936,21995935.986486487,21180.4458325362,9209.0,3.78,7556470.642201835,0.0,4878.0,2.322569444444444,35887.93103448276,0.0653
2011-10-31,0.0158922977099237,4.58035053995617,1468195.42722083,3.1218532,9.99886150619074,27149441.790697675,21995935.986486487,24243.795407988,9983.0,3.59,7562518.604651162,0.0,5182.0,2.322569444444444,35827.58620689655,0.0653
2011-11-01,0.0154250333333333,4.42419953199535,1203461.92637997,4.90302985,8.73436486000387,25584975.7852349,21995935.986486487,25704.599280893,10579.0,3.38,7569519.463087249,0.0,5777.0,2.322569444444444,35767.24137931035,0.0650999999999999
2011-11-02,0.0152681168831169,4.34304627489853,1203461.92637997,3.29867938,9.03348694425057,25534912.901960783,21995935.986486487,26297.1451945106,10787.0,3.37,7577125.490196078,0.0,5991.0,2.322569444444444,35706.89655172414,0.0650999999999999
2011-11-03,0.01939228,3.40995038936987,1203461.92637997,2.90902778,7.59770093986638,25861781.0,21995935.986486487,21322.4197847298,10696.0,3.41,7584100.0,0.0,6253.0,2.322569444444444,35646.55172413793,0.0650999999999999
2011-11-04,0.0189387414965986,3.61655789165396,1203461.92637997,3.14947335,8.55489160945584,24898025.846153848,21995935.986486487,27399.0425871704,12456.0,3.28,7590861.538461538,0.0,6540.0,2.322569444444444,35586.206896551725,0.0650999999999999
2011-11-05,0.0171277739726027,4.09275023768674,1203461.92637997,3.62211848,8.97366252740123,24466383.94117647,21995935.986486487,28027.1536276788,11062.0,3.22,7598255.882352941,0.0,5928.0,2.322569444444444,35525.862068965514,0.0650999999999999
2011-11-06,0.0133029375,4.58442480236562,1203461.92637997,2.36602429,8.85401369370255,24109394.242857143,21995935.986486487,24416.6464973993,9719.0,3.17,7605487.142857143,0.0,5034.0,2.322569444444444,35465.51724137931,0.0650999999999999
2011-11-07,0.018046303030303,3.66060463221297,1203461.92637997,3.48022274,7.83699860726374,23141570.687022902,21995935.986486487,20378.5859875296,10242.0,3.04,7612358.778625954,0.0,5496.0,2.322569444444444,35405.1724137931,0.0650999999999999
2011-11-08,0.018015932885906,4.49338972798576,1203461.92637997,4.16780068,8.07629627466111,23391831.13970588,21995935.986486487,34248.6165067075,11275.0,3.07,7619488.970588235,0.0,5994.0,2.322569444444444,35344.8275862069,0.0650999999999999
2011-11-09,0.0169594223602484,4.27791224872219,1203461.92637997,3.28183143,10.1103264475387,24330985.097222224,21995935.986486487,40049.8144725371,11835.0,3.19,7627268.055555556,0.0,6448.0,2.322569444444444,35284.48275862069,0.0650999999999999
2011-11-10,0.0198186595744681,3.38679344346779,1203461.92637997,3.33778992,8.67454044315452,23591286.81521739,21995935.986486487,22721.9972122254,11906.0,3.09,7634720.652173913,0.0,6541.0,2.322569444444444,35224.13793103448,0.0650999999999999
2011-11-11,0.0183717105263158,3.72490704806785,1203461.92637997,2.03989012,7.29857885561967,22923144.594594594,21995935.986486487,18006.20067036,9129.0,3.0,7641048.198198198,0.0,4733.0,2.322569444444444,35163.793103448275,0.0650999999999999
2011-11-12,0.0159016689189189,3.45181823820313,1203461.92637997,2.52214317,8.07629627466111,23172517.729927007,21995935.986486487,33341.1123628041,10466.0,3.03,7647695.620437956,0.0,5487.0,2.322569444444444,35103.44827586207,0.0650999999999999
2011-11-13,0.0147738194444444,4.22794008784943,1203461.92637997,2.84207788,8.79418927685321,23806849.28368794,21995935.986486487,23334.001344841,10130.0,3.11,7654935.460992908,0.0,5374.0,2.322569444444444,35043.10344827586,0.0650999999999999
2011-11-14,0.0184017552447552,3.91538234835256,1203461.92637997,2.75307178,8.13612069151045,23599348.87769784,21995935.986486487,23570.6017370824,10912.0,3.08,7662126.258992806,0.0,5908.0,2.322569444444444,34982.75862068965,0.0650999999999999
2011-11-15,0.0163877393939394,3.94976372357671,1192497.75008948,2.88289742,10.2553335513137,22625959.76993865,21995935.986486487,25231.090666208,11428.0,2.95,7669816.871165644,0.0,6106.0,2.322569444444444,34922.41379310345,0.0650999999999999
2011-11-16,0.0194072518518518,2.98157494287822,1192497.75008948,3.76975825,7.88415816372673,20498391.0,21995935.986486487,18032.5652545275,10803.0,2.67,7677300.0,0.0,6048.0,2.322569444444444,34862.06896551724,0.0650999999999999
2011-11-17,0.0161846115107914,3.64537291172857,1192497.75008948,2.84779587,8.59551078000283,19978790.0,21995935.986486487,18077.404269262,9659.0,2.6,7684150.0,0.0,4959.0,2.322569444444444,34801.724137931036,0.0650999999999999
2011-11-18,0.0166284285714286,3.28227126393674,1192497.75008948,3.35692678,7.76559939434738,19611922.5,21995935.986486487,16966.060163289,10146.0,2.55,7690950.0,0.0,5169.0,2.322569444444444,34741.379310344826,0.0650999999999999
2011-11-19,0.0167495447154472,3.08698531374069,1192497.75008948,3.1302203,7.64704062496803,18242719.5,21995935.986486487,14582.918622111,8109.0,2.37,7697350.0,0.0,4724.0,2.322569444444444,34681.03448275862,0.0650999999999999
2011-11-20,0.0168896013986014,3.24006780005452,1192497.75008948,3.9353639,7.58776124027836,18104513.242753625,21995935.986486487,18691.9511385145,8506.0,2.35,7704048.188405797,0.0,5125.0,2.322569444444444,34620.68965517241,0.0650999999999999
2011-11-21,0.0165628813559322,3.26690584314595,1192497.75008948,2.77203285,8.00271693310608,18891011.582568806,21995935.986486487,21813.1303146855,8063.0,2.45,7710616.9724770645,0.0,4770.0,2.322569444444444,34560.3448275862,0.0650999999999999
2011-11-22,0.0168519,3.1090652869617,1192497.75008948,2.95829998,8.00271693310608,17748963.604651164,21995935.986486487,23703.513747796,9044.0,2.3,7716940.697674419,0.0,5491.0,2.322569444444444,34500.0,0.0650999999999999
2011-11-23,0.0169490298507463,2.86105962361599,1192497.75008948,3.51238566,7.76559939434738,18228241.86259542,21995935.986486487,16528.3414456296,8817.0,2.36,7723831.297709923,0.0,5598.0,2.322569444444444,34439.6551724138,0.0650999999999999
2011-11-24,0.0201248761061947,2.72653966613934,1192497.75008948,3.99912116,6.63929108524356,18551915.675675675,21995935.986486487,14049.858899616,8288.0,2.4,7729964.864864865,0.0,5018.0,2.322569444444444,34379.31034482759,0.0650999999999999
2011-11-25,0.0168935407407407,3.08519275201074,1192497.75008948,4.2864208,7.70632000965771,19185738.98507463,21995935.986486487,16999.4120635792,9369.0,2.48,7736185.074626866,0.0,5486.0,2.322569444444444,34318.96551724138,0.0650999999999999
2011-11-26,0.017325575,3.30283975541658,1192497.75008948,2.83428324,7.52848185558868,19743581.377118643,21995935.986486487,15817.29958869,7999.0,2.55,7742580.93220339,0.0,4752.0,2.322569444444444,34258.620689655174,0.0650999999999999
